C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,Label,gbdt_leaf_0,gbdt_leaf_1,gbdt_leaf_2,gbdt_leaf_3,gbdt_leaf_4,gbdt_leaf_5,gbdt_leaf_6,gbdt_leaf_7,gbdt_leaf_8,gbdt_leaf_9
05db9164,95e2d337,fc004643,fe9552e7,25c83c98,13718bbd,1662de8f,5b392875,a73ee510,e8c6d5af,dd244141,3564826d,468f0632,b28479f6,17a3bcd8,380162b4,d4bb7bd8,7b06fafe,55dd3565,a458ea53,223ac9b7,-1,be7c41b4,661659eb,2bf691b1,8609e811,0.010416666666666666,0.0002542588354945334,0.004729250413809411,0.10227272727272728,0.019777072071362152,0.0,0.0006027727546714888,0.020072992700729927,0.0015963107484923732,0.2,0.02631578947368421,0.0,0.011673151750972763,0,5,35,41,7,41,23,40,0,45,46
05db9164,8084ee93,d032c263,c18be181,4cf72387,7e0ccccf,2f61f432,5b392875,a73ee510,3b08e48b,42c897f4,dfbb09fb,ee6824f6,1adce6ef,5d922427,84898b2a,776ce399,003d4f4f,-1,-1,0014c32a,-1,be7c41b4,3b183c5c,-1,-1,0.0,0.001271294177472667,0.0009458500827618822,0.07954545454545454,0.034369040677057885,0.0,0.0006027727546714888,0.021897810218978103,0.002128414331323164,0.0,0.02631578947368421,0.0,0.01556420233463035,0,5,35,41,48,47,47,42,34,46,46
05db9164,ad61f1c8,25294e9a,3e84bddd,25c83c98,7e0ccccf,00239ba4,0b153874,a73ee510,7cb8561e,13429d76,e3969494,158b69db,07d13a8f,818651cf,2a580598,e5ba7672,84eb7a34,-1,-1,72f3efda,-1,423fab69,786a0db5,-1,-1,0.010416666666666666,0.003051106025934401,0.0004729250413809411,0.17045454545454544,0.002922530771776646,0.06272903643026514,0.03797468354430379,0.0364963503649635,0.04522880454061724,0.2,0.07894736842105263,0.0,0.07263294422827496,0,3,3,11,16,3,42,4,36,39,20
05db9164,d833535f,b00d1501,d16679b9,4cf72387,7e0ccccf,bf9d4f90,0b153874,a73ee510,cbe6f7d8,81cae03e,e0d76380,d413ef3e,b28479f6,a66dcf27,1203a270,3486227d,7b49e3d2,-1,-1,73d06dde,-1,32c7478e,aee52b6f,-1,-1,0.0,0.0001271294177472667,0.000827618822416647,0.11363636363636365,0.0030555073994105683,0.0021556369907307607,0.0030138637733574444,0.020072992700729927,0.0030152536360411493,0.0,0.05263157894736842,0.020202020202020204,0.01297016861219196,0,30,30,12,5,32,14,30,7,17,17
05db9164,09e68b86,be7504db,2f91f54d,25c83c98,-1,7227c706,64523cfa,a73ee510,5fcee6b1,9625b211,1205ef20,dccbd94b,07d13a8f,36721ddc,9f064e1a,e5ba7672,5aed7436,21ddcdc9,a458ea53,c3444bea,-1,32c7478e,3fdb382b,e8b83407,49d68486,0.21874999999999997,0.0001271294177472667,0.016434145187987702,0.11363636363636365,8.569604891963878e-05,0.010778184953653803,0.0216998191681736,0.02372262773722628,0.004256828662646328,0.4,0.13157894736842105,0.0,0.019455252918287935,0,20,8,31,6,9,9,8,11,5,4
05db9164,09e68b86,a467eb39,b2d904c7,25c83c98,fbad5c96,60daccf7,0b153874,a73ee510,3b08e48b,e07b8196,49ebacbe,00e20e7b,07d13a8f,36721ddc,6c5acacb,07c540c4,5aed7436,05802368,b1252a9d,96bddc04,-1,32c7478e,2a475b60,e8b83407,08f26f5a,0.0,0.004830917874396134,0.0011823126034523528,0.0,0.0044020188807111,0.0,0.0006027727546714888,0.0036496350364963502,0.008513657325292657,0.0,0.02631578947368421,0.0,0.0,0,42,33,4,35,34,44,33,31,3,3
68fd1e64,38a947a1,1e7a321a,b0f95598,0942e0a7,7e0ccccf,72fdf30c,0b153874,a73ee510,3b08e48b,8158fb79,1801a4a0,bc3c3432,1adce6ef,555cd321,e5f3b345,3486227d,5f2d60ad,-1,-1,57272c15,ad3062eb,3a171ecb,24db27bb,-1,-1,0.010416666666666666,0.0002542588354945334,0.00023646252069047056,0.03409090909090909,0.0013041559628689855,0.02586764388876913,0.01506931886678722,0.025547445255474453,0.03139411138701667,0.2,0.15789473684210525,0.020202020202020204,0.0038910505836575876,0,30,30,40,24,32,41,39,5,9,16
1464facd,38a947a1,223b0e16,ca55061c,25c83c98,7e0ccccf,6933dec1,5b392875,a73ee510,3b08e48b,860c302b,156f99ef,30735474,1adce6ef,0e78291e,5fbf4a84,e5ba7672,1999bae9,-1,-1,deb9605d,-1,32c7478e,e448275f,-1,-1,0.0,0.0062293414696160685,0.0,0.011363636363636364,0.006304077161904461,0.008406984263849967,0.012055455093429776,0.020072992700729927,0.025540971975877968,0.0,0.2894736842105263,0.0,0.009079118028534372,1,11,16,5,11,18,3,10,4,7,25
5a9ed9b0,d833535f,77f2f2e5,d16679b9,25c83c98,-1,04eff078,0b153874,a73ee510,f6837a23,1e409ab1,9f32b866,4f1b6347,b28479f6,a733d362,31ca40b6,e5ba7672,281769c2,-1,-1,dfcfc3fa,-1,32c7478e,aee52b6f,-1,-1,0.0,0.38469361810322905,0.0009458500827618822,0.011363636363636364,0.03779589762178689,0.09441690019400734,0.0024110910186859553,0.009124087591240875,0.017027314650585313,0.0,0.02631578947368421,0.0,0.006485084306095979,0,29,27,43,41,29,22,11,36,26,44
05db9164,9e5ce894,db0d6287,13508380,25c83c98,7e0ccccf,03dda6cf,0b153874,a73ee510,3fb38a44,3289d3e1,c02ca3bf,5a777c73,07d13a8f,8cf98699,597a9302,e5ba7672,a5bb7b8a,55dd3565,b1252a9d,b27ce0a9,-1,423fab69,45ab94c8,ea9a246c,c84c4aec,0.010416666666666666,0.024408848207475208,0.0,0.0,0.001305140974925533,0.015305022634188401,0.0012055455093429777,0.0018248175182481751,0.000177367860943597,0.2,0.05263157894736842,0.0,0.0,1,24,13,27,42,14,5,19,14,23,41
05db9164,8947f767,100a3803,ad1b5124,30903e74,7e0ccccf,bb3b7ab9,c8ddd494,a73ee510,3b08e48b,90b202b5,d377c333,3a9dafb8,b28479f6,a473257f,68d2c2b9,8efede7f,bd17c3da,e51f040f,a458ea53,79c3f011,-1,bcdee96c,fe35ffe2,010f6491,987ea0be,0.010416666666666666,0.002669717772692601,0.0010640813431071175,0.11363636363636365,0.0014844131692171912,0.006898038370338435,0.0024110910186859553,0.014598540145985401,0.006207875133025896,0.2,0.05263157894736842,0.0,0.01297016861219196,0,0,24,31,10,26,25,30,34,29,8
8cf07265,09e68b86,898a4043,7d0ca3f1,4cf72387,-1,045eef77,0b153874,a73ee510,ac9e0776,e81438fc,d7c5bafd,f745e01e,07d13a8f,36721ddc,aff505e6,07c540c4,5aed7436,a52d17b7,a458ea53,da2f7189,-1,32c7478e,1793a828,e8b83407,02fa3dea,0.0,0.0003813882532418001,0.0005911563017261764,0.0,0.006540480055475879,0.0002155636990730761,0.0024110910186859553,0.0018248175182481751,0.000177367860943597,0.0,0.05263157894736842,0.0,0.0,0,33,33,37,1,35,4,28,18,38,12
05db9164,8f5b4275,b009d929,c7043c4b,25c83c98,7e0ccccf,7de93965,0b153874,a73ee510,a866ff7f,9ba53fcc,3563ab62,42156eb4,1adce6ef,a6bf53df,b688c8cc,27c07bd6,65c9624a,21ddcdc9,5840adea,2754aaf1,-1,bcdee96c,3b183c5c,e8b83407,adb5d234,0.010416666666666666,0.1278921942537503,0.00023646252069047056,0.05681818181818182,0.006262706655529464,0.03578357404613063,0.012055455093429776,0.009124087591240875,0.04930826534231997,0.2,0.13157894736842105,0.020202020202020204,0.009079118028534372,0,36,36,5,24,40,42,41,5,27,26
68fd1e64,0a519c5c,b00d1501,d16679b9,25c83c98,7e0ccccf,516ce6f9,5b392875,a73ee510,3b08e48b,2a55306d,e0d76380,04490a65,b28479f6,b760dcb7,1203a270,07c540c4,2efa89c6,-1,-1,73d06dde,-1,be7c41b4,aee52b6f,-1,-1,0.010416666666666666,0.0002542588354945334,0.0009458500827618822,0.05681818181818182,0.007631873414130588,0.04031041172666523,0.0024110910186859553,0.08394160583941605,0.026073075558708757,0.2,0.05263157894736842,0.0,0.019455252918287935,0,33,45,19,18,42,33,40,40,8,9
68fd1e64,68aede49,b50d8820,102227ff,25c83c98,7e0ccccf,e2ec9176,0b153874,7cc72ec2,3b08e48b,ef121faa,ec87d23c,b0c30eeb,07d13a8f,8dbc001a,9dfc555f,1e88c74f,262c8681,-1,-1,29bd450c,-1,be7c41b4,58e3bb9c,-1,-1,0.0,0.0002542588354945334,0.00023646252069047056,0.011363636363636364,0.23540212132196497,0.0,0.0006027727546714888,0.0036496350364963502,0.000709471443774388,0.0,0.02631578947368421,0.0,0.0025940337224383916,0,5,39,26,7,5,40,37,0,50,23
05db9164,4c2bc594,d032c263,c18be181,65be028e,7e0ccccf,6772d022,0b153874,a73ee510,099b68bd,e0c3cae0,dfbb09fb,e8df3343,8ceecbc8,7ac43a46,84898b2a,d4bb7bd8,bc48b783,-1,-1,0014c32a,-1,55dd3565,3b183c5c,-1,-1,0.0,0.015764047800661072,0.0,0.0,0.004664032087752754,0.0032334554860961413,0.0012055455093429777,0.025547445255474453,0.002660517914153955,0.0,0.05263157894736842,0.0,0.0,0,44,5,24,43,5,19,42,17,3,3
05db9164,08d6d899,7b302735,60d5f5a7,4cf72387,fbad5c96,eed5477f,0b153874,a73ee510,7e435bf1,0ad34f2b,1d00cbc4,f19108a9,b28479f6,bfef54b3,b93ac0ad,07c540c4,87c6f83c,-1,-1,bf8efd4c,-1,32c7478e,f96a556f,-1,-1,0.041666666666666664,0.003941011950165268,0.00035469378103570584,0.29545454545454547,2.068525318749901e-05,0.0038801465833153696,0.0024110910186859553,0.058394160583941604,0.00532103582830791,0.4,0.05263157894736842,0.010101010101010102,0.023346303501945522,0,12,1,8,5,33,35,24,28,18,17
8cf07265,09e68b86,60c4e695,2d49483c,25c83c98,-1,b87f4a4a,0b153874,a73ee510,55384a15,319687c9,6cf9b20e,62036f49,b28479f6,52baadf5,e6621e13,3486227d,5aed7436,21ddcdc9,b1252a9d,5108c5c1,-1,32c7478e,3fdb382b,e8b83407,12efea98,0.0,0.0013984235952199337,0.0009458500827618822,0.1477272727272727,0.0016193598209642084,0.004095710282388446,0.0012055455093429777,0.02372262773722628,0.0039020929407591345,0.0,0.05263157894736842,0.010101010101010102,0.016861219195849545,1,6,9,13,26,6,24,27,8,6,30
68fd1e64,8cc9c66e,39798084,d4790ba4,25c83c98,-1,b647358a,0b153874,a73ee510,3b08e48b,88731e13,529f0fc0,2723b688,b28479f6,3bfd73d1,3df5541f,776ce399,a6f5dd38,21ddcdc9,a458ea53,3342e1a3,-1,32c7478e,c10c2e6c,2bf691b1,f3663490,0.0,0.0007627765064836002,0.00023646252069047056,0.022727272727272728,1.0835132622023291e-05,0.0,0.0006027727546714888,0.0036496350364963502,0.000354735721887194,0.0,0.02631578947368421,0.0,0.0025940337224383916,0,31,19,15,33,23,21,27,18,0,34
68fd1e64,08d6d899,04f0a0fb,1bfb072a,25c83c98,13718bbd,744efce0,5b392875,a73ee510,c3e69838,7a3651f5,cd31013f,95bc260c,8ceecbc8,54747c3e,8295d26f,27c07bd6,38748bc3,-1,-1,5a8fe828,-1,32c7478e,f96a556f,-1,-1,0.010416666666666666,0.0002542588354945334,0.0004729250413809411,0.03409090909090909,0.015627216277127234,0.06122009053675361,0.0012055455093429777,0.005474452554744526,0.027669386307201133,0.2,0.05263157894736842,0.0,0.0038910505836575876,0,39,43,39,35,35,27,40,41,45,28
05db9164,38a947a1,e058fc3c,2192038e,25c83c98,fe6b92e5,38eb9cf4,1f89b562,a73ee510,4ce8f99f,7f8ffe57,f7cbe917,46f42a63,b28479f6,1545f0d7,0c6b4ad6,d4bb7bd8,4427594e,-1,-1,f6e3bd9c,-1,32c7478e,9e07eb4a,-1,-1,0.010416666666666666,0.0989066870073735,0.0,0.022727272727272728,0.0029510961214165255,0.002371200689803837,0.0012055455093429777,0.0036496350364963502,0.001064207165661582,0.2,0.05263157894736842,0.0,0.0025940337224383916,0,18,25,28,27,24,19,44,37,19,41
5a9ed9b0,3ab4d7f5,109ddc69,73ad28a8,25c83c98,7e0ccccf,2c561953,5b392875,a73ee510,3b08e48b,21428b74,d72a8b65,3f48c30b,07d13a8f,0507b832,4b6488bc,e5ba7672,b76fb0de,21ddcdc9,a458ea53,6f393b20,-1,3a171ecb,65e74c52,c9f3bea7,2f494e85,0.0,0.0003813882532418001,0.0004729250413809411,0.125,6.402578367559219e-05,0.04742401379607674,0.0030138637733574444,0.021897810218978103,0.016140475345867326,0.0,0.07894736842105263,0.0,0.01556420233463035,0,41,11,22,16,39,33,11,43,30,20
5a9ed9b0,e3a0dc66,322bc855,da13cca9,25c83c98,-1,f01779eb,1f89b562,a73ee510,0a95d876,0f1fa8b8,9441b6e1,e4e9ce3a,07d13a8f,c251e774,354a37d9,3486227d,b608c073,-1,-1,7b877178,-1,32c7478e,f2e9f0dd,-1,-1,0.020833333333333332,0.0002542588354945334,0.00023646252069047056,0.0,0.0010214575026398322,0.007329165768484586,0.0024110910186859553,0.06386861313868614,0.01880099326002128,0.4,0.07894736842105263,0.010101010101010102,0.0,0,6,30,40,22,32,6,6,20,9,16
39af2607,09e68b86,113364ab,dad66aab,25c83c98,-1,4a669be7,0b153874,a73ee510,98bd7a24,55065437,1202efdb,80dcea18,b28479f6,52baadf5,4fe54ff2,07c540c4,5aed7436,abfaf938,a458ea53,29674678,-1,32c7478e,1793a828,e8b83407,637b06f0,0.0,0.0001271294177472667,0.001300543863797588,0.1477272727272727,0.012092993018234542,0.050657469282172886,0.0018083182640144665,0.038321167883211674,0.07999290528556224,0.0,0.07894736842105263,0.0,0.020752269779507133,0,33,45,47,36,36,29,27,40,49,47
5bfa8ab5,71b67965,-1,-1,43b19349,7e0ccccf,6fbf5704,5b392875,a73ee510,3b08e48b,cb949894,-1,2902217b,07d13a8f,ceece8bd,-1,776ce399,f0ad6738,-1,-1,-1,ad3062eb,32c7478e,-1,-1,-1,0.0,0.02046783625730994,0.0,0.03409090909090909,0.0010086523459047138,0.0,0.0006027727546714888,0.025547445255474453,0.00656261085491309,0.0,0.02631578947368421,0.0,0.0038910505836575876,1,0,24,20,42,25,0,42,44,24,41
05db9164,68b3edbf,b00d1501,d16679b9,4cf72387,7e0ccccf,95bb412b,0b153874,a73ee510,42a7764a,ec2b795a,e0d76380,a5975b1d,1adce6ef,9ebbad56,1203a270,e5ba7672,cf1cde40,-1,-1,73d06dde,-1,dbb486d7,aee52b6f,-1,-1,0.010416666666666666,0.0002542588354945334,0.000827618822416647,0.10227272727272728,0.019981954579124047,0.19939642164259538,0.0018083182640144665,0.018248175182481754,0.05693508336289464,0.2,0.05263157894736842,0.0,0.011673151750972763,0,9,14,41,20,11,42,13,15,36,40
75ac2fe6,028bd518,ad4b77ff,d16679b9,384874ce,7e0ccccf,43e336b7,0b153874,a73ee510,b8d25928,0b048c07,a2f4e8b5,bb567ffd,1adce6ef,83d46128,89052618,d4bb7bd8,2a40f0da,-1,-1,d4703ebd,-1,3a171ecb,aee52b6f,-1,-1,0.0,0.0005085176709890668,0.0,0.011363636363636364,0.03568895683283163,0.018107350722138392,0.0006027727546714888,0.029197080291970802,0.004256828662646328,0.0,0.02631578947368421,0.0,0.020752269779507133,0,5,32,23,49,46,0,42,34,37,21
8cf07265,08d6d899,60a2cdee,cd08b588,30903e74,7e0ccccf,dda1fed2,0b153874,a73ee510,2462946f,7f8ffe57,6c7591c2,46f42a63,07d13a8f,41f10449,6d922e3b,e5ba7672,698d1c68,-1,-1,15fce809,-1,3a171ecb,f96a556f,-1,-1,0.07291666666666667,0.0010170353419781336,0.0018917001655237645,0.06818181818181819,6.599580778868733e-05,0.004957965078680749,0.004219409282700422,0.08941605839416059,0.008691025186236254,0.6000000000000001,0.07894736842105263,0.010101010101010102,0.011673151750972763,1,13,10,8,13,27,16,24,26,12,17
05db9164,09e68b86,ba5f015c,727032f0,43b19349,6f6d9be8,f2ce13f1,0b153874,7cc72ec2,0cad5278,1f36d28a,d25a7149,0a8a3875,1adce6ef,dbc5e126,35cf2ced,e5ba7672,5aed7436,3a1e0f5a,a458ea53,7b4bc11c,-1,32c7478e,a7b76909,e8b83407,1de829c4,0.0,0.0002542588354945334,0.00023646252069047056,0.0,0.2062782698460229,0.0,0.0006027727546714888,0.005474452554744526,0.009755232351897836,0.0,0.02631578947368421,0.0,0.0,0,22,37,26,19,12,40,3,13,20,23
68fd1e64,38a947a1,4d9b4fc0,7c1458f0,4cf72387,7e0ccccf,1c86e0eb,0b153874,a73ee510,935a36f0,755e4a50,9916eb6c,5978055e,b28479f6,46ed0b3c,daa2b8fc,e5ba7672,2c6cb693,-1,-1,959cbfac,-1,32c7478e,b258af68,-1,-1,0.03125,0.0011441647597254002,0.018680539134547175,0.2159090909090909,6.698081984523491e-05,0.005604656175899978,0.007233273056057866,0.06204379562043795,0.024476764810216385,0.4,0.15789473684210525,0.0,0.03372243839169909,0,11,26,16,13,13,24,12,25,12,18
8cf07265,80e26c9b,47d2b0a5,f2e08e7d,4cf72387,fbad5c96,501069e9,5b392875,a73ee510,2aa66c47,a10c0fc9,6074c21f,30cbe961,b28479f6,4c1df281,de319688,e5ba7672,f54016b9,21ddcdc9,5840adea,f22a431d,-1,bcdee96c,1793a828,e8b83407,51751315,0.03125,0.0005085176709890668,0.00035469378103570584,0.29545454545454547,0.0003142188460386755,0.012502694546238412,0.006630500301386378,0.06386861313868614,0.04647037956722242,0.6000000000000001,0.10526315789473684,0.0,0.07522697795071336,0,10,22,18,13,13,42,46,23,29,39
17f69355,287130e0,7cef88d3,4cbdb91b,25c83c98,-1,63985851,0b153874,a73ee510,01a07fd7,5874c9c9,a5478d97,740c210d,07d13a8f,10040656,525b107b,8efede7f,891589e7,9437f62f,b1252a9d,e88e0884,-1,423fab69,6b4edae7,46fbac64,8379ffe4,0.010416666666666666,0.0005085176709890668,0.001300543863797588,0.09090909090909091,0.001542528880553498,0.03147230006466911,0.06148282097649186,0.029197080291970802,0.04806669031571479,0.2,0.42105263157894735,0.010101010101010102,0.010376134889753566,0,3,3,11,47,3,2,2,2,31,19
241546e0,38a947a1,fa673455,6a14f9b9,25c83c98,fe6b92e5,1c86e0eb,1f89b562,a73ee510,e7ba2569,755e4a50,208d9687,5978055e,07d13a8f,5182f694,f8b34416,e5ba7672,e5f8f18f,-1,-1,f3ddd519,-1,32c7478e,b34f3128,-1,-1,0.010416666666666666,0.0001271294177472667,0.0,0.0,0.0014440276748987407,0.0002155636990730761,0.010849909584086798,0.0018248175182481751,0.0008868393047179851,0.2,0.13157894736842105,0.0,0.0,1,24,4,6,29,18,4,17,24,10,11
8cf07265,30bf41e1,77f2f2e5,d16679b9,25c83c98,7e0ccccf,ccbac4d9,1f89b562,7cc72ec2,3b08e48b,c012107d,9f32b866,c8dca410,07d13a8f,ed46ad12,31ca40b6,e5ba7672,1445a5e9,-1,-1,dfcfc3fa,ad3062eb,be7c41b4,aee52b6f,-1,-1,0.0,0.0003813882532418001,0.0,0.03409090909090909,0.10659012466312587,0.0,0.0006027727546714888,0.014598540145985401,0.0008868393047179851,0.0,0.02631578947368421,0.0,0.006485084306095979,0,25,12,26,20,4,40,18,3,21,23
68fd1e64,95e2d337,e6b40b6f,894b5cc5,4cf72387,13718bbd,468a0854,0b153874,a73ee510,3b08e48b,a60de4e5,aab07b0a,605bbc24,f862f261,fe83a0f3,93367426,8efede7f,7b06fafe,21ddcdc9,b1252a9d,8862ec81,-1,55dd3565,f271f41c,2bf691b1,cc7a24ff,0.041666666666666664,0.001271294177472667,0.0023646252069047056,0.25,0.00013790168791666008,0.005604656175899978,0.0024110910186859553,0.041970802919708027,0.004434196523589925,0.4,0.05263157894736842,0.05050505050505051,0.0324254215304799,1,12,1,3,5,1,1,24,27,4,5
68fd1e64,d4be07ad,d8fd96ac,9581b80f,25c83c98,fe6b92e5,ea3f0578,0b153874,a73ee510,c514dac9,42880796,2af3c6b9,6e1e209e,07d13a8f,1936a526,94df6876,e5ba7672,cbae5931,1f4a1e60,5840adea,115892da,-1,c7dc6720,b2f178a3,001f3601,938732a0,0.0,0.016399694889397406,0.00035469378103570584,0.2727272727272727,0.015600620951600445,0.005173528777753826,0.0030138637733574444,0.04562043795620438,0.004256828662646328,0.0,0.05263157894736842,0.0,0.031128404669260697,1,25,16,7,11,13,18,19,16,11,14
05db9164,4f25e98b,742d56af,8d3458db,4cf72387,7e0ccccf,8940fb73,062b5529,a73ee510,a2ab6a34,d9e11b33,6b4ca2a7,d8193f5e,b28479f6,8ab5b746,41fa002e,07c540c4,7ef5affa,b386900c,b1252a9d,a4b75f90,-1,bcdee96c,49ddced0,001f3601,35021814,0.03125,0.03279938977879481,0.0007093875620714117,0.03409090909090909,0.0007249688736190131,0.002802328087949989,0.0018083182640144665,0.02372262773722628,0.002128414331323164,0.4,0.05263157894736842,0.010101010101010102,0.006485084306095979,0,19,24,42,42,26,14,6,32,6,41
05db9164,59ab477c,cedcacac,7967fcf5,25c83c98,7e0ccccf,e79fae8d,56563555,a73ee510,3b08e48b,6fc1ac4c,553e02c3,e1448645,1adce6ef,38f1e55f,91a6eec5,d4bb7bd8,74fc71da,21ddcdc9,5840adea,a97b62ca,-1,3a171ecb,727a7cc7,47907db5,6935065e,0.020833333333333332,0.17556572590897532,0.0015370063844880586,0.07954545454545454,0.0007850546090684149,0.01207156714809226,0.0012055455093429777,0.02372262773722628,0.009755232351897836,0.4,0.05263157894736842,0.0,0.028534370946822308,0,32,31,46,30,31,31,22,38,16,30
68fd1e64,58e67aaf,d1303fd0,4e6d68be,25c83c98,-1,41f01e8e,0b153874,a73ee510,3b08e48b,ebd30041,1fc886b1,c7a109eb,1adce6ef,d002b6d9,e72821fa,e5ba7672,c21c3e4c,9890ba64,b1252a9d,04875965,-1,32c7478e,b743e4cd,9b3e8820,54bb9bfc,0.06249999999999999,0.0005085176709890668,0.0031922440293213525,0.1590909090909091,1.970024113095144e-06,0.0006466910972192282,0.004219409282700422,0.025547445255474453,0.0024831500532103584,0.4,0.07894736842105263,0.0,0.0038910505836575876,0,14,6,1,21,27,7,26,26,22,1
05db9164,bfdcfc4a,67cd2253,be6acf46,4cf72387,fe6b92e5,8b9efd53,0b153874,a73ee510,baf239e9,2f917555,26c51fd3,ebf437b6,1adce6ef,2a7a147e,879bd22d,07c540c4,ffd53157,21ddcdc9,5840adea,0010308e,ad3062eb,bcdee96c,3b183c5c,e8b83407,aa5f0a15,0.03125,0.004195270785659801,0.003783400331047529,0.07954545454545454,1.4775180848213581e-05,0.0010778184953653804,0.0018083182640144665,0.012773722627737226,0.001241575026605179,0.4,0.05263157894736842,0.0,0.006485084306095979,0,19,19,34,17,30,13,34,19,16,7
05db9164,8947f767,6e2e41d0,36c6ac25,f281d2a7,-1,aee3a26f,0b153874,a73ee510,07056783,7b740c0c,438d1975,2b421315,b28479f6,00b8dc89,0f502051,e5ba7672,cc0b0790,712d530c,b1252a9d,f2e5bbd9,-1,32c7478e,7e99499d,010f6491,bd422f81,0.010416666666666666,0.0005085176709890668,0.0007093875620714117,0.03409090909090909,0.001385911963562434,0.0012933821944384565,0.006630500301386378,0.016423357664233577,0.0015963107484923732,0.2,0.07894736842105263,0.0,0.0038910505836575876,1,21,15,37,29,20,14,21,21,22,1
05db9164,9a82ab91,d032c263,c18be181,25c83c98,7e0ccccf,8fb5446a,1f89b562,a73ee510,80c4f97b,59cd5ae7,dfbb09fb,8b216f7b,1adce6ef,83d11398,84898b2a,e5ba7672,004fdf10,-1,-1,0014c32a,-1,423fab69,3b183c5c,-1,-1,0.010416666666666666,0.036486142893465544,0.0,0.03409090909090909,0.003397306583032576,0.01487389523604225,0.009644364074743821,0.072992700729927,0.01596310748492373,0.2,0.07894736842105263,0.010101010101010102,0.005188067444876783,0,23,22,40,24,14,6,11,14,44,42
5a9ed9b0,cc8e236e,1c239854,cf3dc9c2,4cf72387,fe6b92e5,ce4f7f55,1f89b562,a73ee510,23176e12,38f692a7,98d78b2b,6e5da64f,07d13a8f,3afef1d4,da1333b6,1e88c74f,775e80fe,21ddcdc9,5840adea,3ee29a07,-1,32c7478e,c83e0347,ea9a246c,2fede552,0.0,0.038393084159674545,0.0015370063844880586,0.011363636363636364,0.03556780034987628,0.0,0.0006027727546714888,0.029197080291970802,0.0037247250798155373,0.0,0.02631578947368421,0.0,0.0038910505836575876,0,36,32,29,36,35,47,42,44,37,28
5a9ed9b0,38a947a1,7c3b9fbb,a33c37d0,25c83c98,fe6b92e5,0dab78da,0b153874,7cc72ec2,3b08e48b,7bc78da9,4ccd684c,6b5d07b4,f862f261,cdc6b72b,6ee8f7b4,2005abd1,e1e3d16a,-1,-1,29bd6058,-1,be7c41b4,a6e8741e,-1,-1,0.0,0.012077294685990336,0.0007093875620714117,0.022727272727272728,0.0,0.0,0.0006027727546714888,0.0072992700729927005,0.000354735721887194,0.0,0.02631578947368421,0.0,0.0025940337224383916,0,43,42,0,46,21,34,43,37,48,6
05db9164,d833535f,ad4b77ff,d16679b9,25c83c98,7e0ccccf,85093fda,0b153874,a73ee510,3b08e48b,e0e79bd6,a2f4e8b5,96fa211f,b28479f6,a733d362,89052618,e5ba7672,281769c2,-1,-1,d4703ebd,-1,3a171ecb,aee52b6f,-1,-1,0.010416666666666666,0.0007627765064836002,0.000827618822416647,0.125,0.0014302375061070747,0.013580513041603794,0.0054249547920434,0.04562043795620438,0.010819439517559417,0.2,0.05263157894736842,0.0,0.02464332036316472,1,23,26,31,14,19,31,38,25,33,42
8cf07265,00ac063c,c6f3755a,df330140,4cf72387,-1,0465bdc8,062b5529,a73ee510,2ba4033c,7252cfd2,10e8ed46,ccb9cc75,1adce6ef,c06bba41,98cefc4b,e5ba7672,15a4e6dd,21ddcdc9,5840adea,3a7e9252,-1,dbb486d7,a219426e,001f3601,62436b08,0.010416666666666666,0.0003813882532418001,0.00035469378103570584,0.022727272727272728,0.0016331499897558745,0.004742401379607674,0.004219409282700422,0.0036496350364963502,0.000532103582830791,0.2,0.05263157894736842,0.0,0.0025940337224383916,0,21,4,37,12,18,18,17,24,1,1
5a9ed9b0,78c51e9e,6e9b0521,1601be24,25c83c98,fbad5c96,9b6a4cc9,0b153874,a73ee510,1ec1bcde,8e3de34d,fa8cbe86,b50e2ed0,b28479f6,9038720c,7dad682e,1e88c74f,ecf26b99,-1,-1,35422239,-1,32c7478e,4003a508,-1,-1,0.0,0.0003813882532418001,0.0,0.0,0.015491284613323665,0.018107350722138392,0.0012055455093429777,0.005474452554744526,0.004434196523589925,0.0,0.05263157894736842,0.0,0.0,1,39,5,25,35,35,26,29,44,40,22
05db9164,1cfdf714,9d427ddf,4eadb673,4cf72387,3bf701e7,0df4df10,1f89b562,a73ee510,acccca1c,4d8549da,cf724373,51b97b8f,b28479f6,d345b1a0,6512dce6,8efede7f,e88ffc9d,b68c42d2,a458ea53,361a1080,-1,bcdee96c,3fdb382b,cb079c2d,49d68486,0.041666666666666664,0.0016526824307144673,0.0005911563017261764,0.05681818181818182,0.0008559754771398401,0.0015089458935115326,0.03918022905364677,0.012773722627737226,0.017914153955303297,0.4,0.3421052631578947,0.010101010101010102,0.006485084306095979,0,15,7,3,29,8,8,25,10,4,5
